Author,Review,Rating,Restaurant,Location
HUI JOO JONG,"(Translated by Google) Said it was open on Saturday and Sunday at 11.30, but it went to 1:00 and said it didn't open, wasting my time. …More(Translated by Google) Said it was open on Saturday and Sunday at 11.30, but it went to 1:00 and said it didn't open, wasting my time.(Original)说星期六和星期日11.30开张，结果1点去了又说没开，浪费我的时间。","Rated 1.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
ALEX NGO,(Translated by Google) Why can't a person eat it(Original)为什么一个人不能吃，火大,"Rated 1.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
wong asher,"(Translated by Google) The table is too small, and the baking tray must be cleaned all the time. …More(Translated by Google) The table is too small, and the baking tray must be cleaned all the time.(Original)桌子太小了 还要一直清理烤盘 火力又不能设定","Rated 1.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Saliman anak Totul,"(Translated by Google) Clean, comfortable. And tasty tomato soup(Original) …More(Translated by Google) Clean, comfortable. And tasty tomato soup(Original)Bersih,selesa. Dan sup tomyam sedap","Rated 5.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Chee,"(Translated by Google) The chairs and table top are oily, and there are some cheap food. …More(Translated by Google) The chairs and table top are oily, and there are some cheap food.(Original)椅子和桌面很油，还有一些廉价的食物。","Rated 1.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
玲Liing Ellie,(Translated by Google) Very suitable for housewives who can't cook(Original)很适合不会煮饭的家庭主妇,"Rated 5.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Tunekue Mukhris Putherrha Ikhwile,(Translated by Google) I like the spices that marinate the meat(Original) …More(Translated by Google) I like the spices that marinate the meat(Original)Suka rempahnya yg memerap daging,"Rated 5.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Steffy Yi Wui Bong,(Translated by Google) I like to have dinner with friends here.(Original)喜欢和朋友这里聚餐,"Rated 4.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Hoo Kie Hua,(Translated by Google) Very nice place.(Original)很不错的地方。,"Rated 4.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Siska Jendol,,"Rated 5.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Chong Miaw Nyuk,(Translated by Google) The location is good.(Original)地点不錯。,"Rated 5.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Celine Sim865,(Translated by Google) good(Original)不错,"Rated 5.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Philia Wong,👍👌,"Rated 5.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Shi Ying,(Translated by Google) Delicious and clean.(Original)美味 清洁 。,"Rated 4.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
kang yong phang,,"Rated 5.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Marvis Pillie Abang,,"Rated 1.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Aish Shadryan,,"Rated 4.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
TERRENCE MONTI,,"Rated 4.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
edward dehan,,"Rated 4.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Laura Browne,,"Rated 5.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
chuo kwong siang,,"Rated 3.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
猫猫咪酱,,"Rated 5.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Jin Kai 凯,,"Rated 4.0 out of 5,",Hi hotpot buffet,"Sarawak, Kuching, Jalan Song, SL 8,9&10Song Plaza"
Kevin Thian,"It's a must visit place when you are in kuching. One of the iconic kolo mee (noodle) you will never forget the taste of it. …MoreIt's a must visit place when you are in kuching. One of the iconic kolo mee (noodle) you will never forget the taste of it.Ps: their TauFu is selling like hot cakes, encourage you to come earlier","Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
CATHERINE MENJJALIE,Indeed very nice homemade noodles. But quite pricey. RM6.50 per bowl.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Esther Chung,"I personally favor the (炸鸡面) Fried chicken noodle in place of the (猪排面) pork chop noodle. The noodle is very spongy and not soggy seasoned with the right amount of oil and seasonings. The pork chop noodle is sweet which is not of my liking, …MoreI personally favor the (炸鸡面) Fried chicken noodle in place of the (猪排面) pork chop noodle. The noodle is very spongy and not soggy seasoned with the right amount of oil and seasonings. The pork chop noodle is sweet which is not of my liking, but to each its own. The drinks here is richly flavored too and not thinly made which is a bonus in addition to the delicious noodle.","Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Daniellie Matu,They served delicious handmade noodles. I order Pork Steak noodles and it's goes well with chillies & their homemade sambal. Really tasty,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Melvin Jee,"Ordered the kolo mee (RM4), kiao teng aka wanton soup (RM4.50), and zha chiang mian (RM5.50), taste wise quite good, however not the best I've had in Kuching, service was quite fast as there were not many customer at the point of visit, overall experience good.","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Justine Francis,"Legend kind of kolo mee..look simple but delicious, don't judge by it's look","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Hen Kim Lai,"This place serve good Zhajiang noodles (炸酱面). If you are first time here, you must try. The #Meekolo and the Wantan Noodles are good. The Tofu (酿豆腐) is very good and a must try. …MoreThis place serve good Zhajiang noodles (炸酱面). If you are first time here, you must try. The #Meekolo and the Wantan Noodles are good. The Tofu (酿豆腐) is very good and a must try.The price is reasonable compared to others new Kopitiam around Kuching.Typical old kopitiam environment.Friendly owner and staffs, except the uncle that serve noodles.","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Swee Kee Chew,"Known for its own made noodle, this noodle shop has been around a few decades. It offers a variety of noodles apart from the normal Kolo Mee.","Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Lulu Tan,Fully flavoured in fried garlic bits and garlic oil.  Noodles are chewy and Q. The chilli in the side goes excellent with this bowl of noodles!,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Steve Liang,Great hand made noodles. Delicious. Their kolo mee is really good.,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Quah Ewe Teik,Nice local Kolok Mee with a few varieties of option of the meat like char siew or minced pork,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
k wong,Excellent ko lo mee here.  One of the favourite and best place to try this local specialty.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Hua Puiahiong,"A kopitiam famous for it's kolomee. In fact, it sells only kolomee! It comes with different toppings - char siew (not really nice), fried chicken stripes, pork chops and minced pork with special sauce. …MoreA kopitiam famous for it's kolomee. In fact, it sells only kolomee! It comes with different toppings - char siew (not really nice), fried chicken stripes, pork chops and minced pork with special sauce.The kolomee is nice. The service is good and food is served fast.","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Justine Lee,Delicious traditional kolok mee...good sop,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Alex Liew,"For fried onion lovers, will definitely love their kolo mee. Definitely taste different compare to normal kolo mee stall. Do try their yong tau foo soup also. Operate for more than 20 years","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Veteran Observer,It's not the best kolomee in town but one of the best. I return time to time. Kolomee RM4,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Jordan MG,Love their fried chicken with hand made noodle and garlic oil. I always ordered big bowl.  My favourite place for breakfast whenever i visit my home town. Recommended. However the babychair is limited and mostly worn out,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Delson Lai,"Last time I went here was about 5 years ago, glad to see the noodles is still as good as before, if not, better than before. Fast service, friendly staff. Typically quite packed in the morning.","Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
JN Jong,"Here one could get their favourite local noodle dish or wonton (small dumplings). However, the environment is a bit too warm and particularly being to oily for my taste. But, hey don't just read only and give them a try.","Rated 2.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
pT DedE,Good food,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Alan,Loved the noodle. It has great texture and nice flavour from the garlic oil. l had the normal Kolo Mee this time but would definitely return to try other varieties of their noodles.,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Lau Francis,"Sell traditional pork chop,  fried chicken and char sio noodles operating for nearly three (3) decades. Enjoy","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Yinbee Galaxy Oon,"I love the noodle here since 20 years ago. However,  i found the fried chicken noodle....  Fried chicken seems lesser and lesser chicken in it...  More fried tepung. Overall the taste still very nice.","Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Ee Boon Tan (Eebs),Amazing food and value. Loved the pork spare rib noodles.,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Janice Dhing,"If you want to get their soya bean tofu soup you must be early, before 8am.","Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Pazuzu Channel 1,"My all time favourite kolomee. The owner's father sold the same kolomee at Wayang Street opposite Hong San Si Temple. The recipe remains the same. Still oily and salty but most importantly, still very tasty. Their wanton is great too.","Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Roby Lioe,"This is the best noodle i've ever try in Kuching, the noodle itself is different from any other noodle that i found in this city, might be because home-made, the taste is very tasty but not to salty, i ate here twice, first time i ordered …MoreThis is the best noodle i've ever try in Kuching, the noodle itself is different from any other noodle that i found in this city, might be because home-made, the taste is very tasty but not to salty, i ate here twice, first time i ordered the fried chicken noodle, instead of a original kolo mee, i ordered with different type of meat for my noodle, turns out very delicious, the crispy of the fried chicken, and the taste is delicious. second one i ordered a ordinary kolo mee, well....since you guys read from my first expirience, i think i dont need to explain more abou this. just one word and it was delicious.must try this one....","Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Funyan,Nice kolo mee and zhajiang mee. It is too tasty to try,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
DuangChen Sii,"local home made noodle... they fried the garlic and use the oil (MayBe, because got the strong test of the garlic) to mix together with the noodle, very delicious noodle..... and they also did home made ""niang dou fu"" soup... very limit, and must try!!!! This is real sarawak local food.","Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Sunny Chong,Great Kolo MeeYou will have to wait for at least 15 minutes even though there’s less than 5 …MoreGreat Kolo MeeYou will have to wait for at least 15 minutes even though there’s less than 5 tables to wait.The service was really bad tho. The guy could’ve just placed the paper for us to tick on what to order instead he was staring at my partner the whole time without looking at me. We ended up ordering from the paper and he just repeat what we picked with super low energy tone.They allow indoor smoking which is a huge no for me even I myself am a smoker.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Colin Chan,Very nice kolokmee but stingy with the ingredients.,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Chun Lin Goh,Good for those who want to enjoy quiet breakfast at 9.30am.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Evan Tan :YB,"bad attitudes waiters,I walk there alone, and I ordered 2 bowl kolo mee (because my friend will come later) and 1 cup teh c , they look down me, talk behind there but I heard one person eat 2 bowls of mee meh. How come got this type of waiter. BAD ATTITUDES!","Rated 1.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Peck Lian Tan,Noodles is springy and tastes good with fried onions. Very little char siew to go with the noodle though. Service can be improved.,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Richard Lee,One of the best kolo mee in town. Only 5 ringgit per bowl,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Gan Kho,Our family favourite place for noodles.  My personal favourite is their kolo beehoon.  A good place to bring guests to introduce them to Kuching's kolomee that will impress.,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Kingston Tie,Selling just noodles (kolo mee) and taufu. Noodles are own made. Taste quite different from others and Teh C is nice. The noodle volume might be a bit small for men.,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Chong Tze Ai,Nice kolomee but a bit oily,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Sebby J (Jimboast),Lovely noodles I've known for 2 decades now. Only managed to eat them once a year. It's closed 9/10 times I attempt to come here to eat.,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Patrick Lau,"My old time favourite spot for kolo mee! Real nice and one of the best in Kuching. Try their Hakka's Yong Tau Foo too, delicious!","Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Chan yee her,One of the most authentic and oldest Sarawak kolo noodle . Freshly selfmade noodle and excellent noodle cooking skill .,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Seline Fam,Its new normal..waiting longer than usual. Those dine in and tapau will take up most waiting time. Therefore either you wait or just takeaway at arranged pick-up time.,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Albert JSL,Famous Golden Horse Award Director -  Tsai Ming-liang (Chinese: 蔡明亮) a Taiwanesefilmmaker family business for this Kuching kolo mee. Worth to try but prepare for long waiting for the noodle to be served.,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
CHIEW LING ONG,delicious food～,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
SL Lam,"One of the famous noodle in Kuching, with its garlic oil taste. Yummy.I like the fried chicken noddle.","Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Carjon Sim,"One of the famous Kolo Mee in town, the Kolo Mee is generate from China Hakka Yan Mian. Garlic Oil and Pork oil are the main ingredients of Kolo Mee","Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Xin Tian Yong,Specialty of the kolo mee here is the garlic flavour. Service is very slow; seems like there is only one cook.,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Anthony Tham,Great selection of noodles. Love the fried chicken noodle. However very baby chair is dirty and worn out.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Jia Yee,Best noodles with wide variety of topping. Consistent after so many decades of operations.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
brian dunstan,So expensive... portions also little,"Rated 1.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Yong Ks,Nice local Kuching kolomee noodles. It have the local taste. Will definitely keep this shop in my listing.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
ThianYong Chan,One of the best kolo mee in town...,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Angel Ong,Best noodles with wide variety of topping. Consistent after so many decades of operations.,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
george lau,"Like zajiang mian (fried sauce noodle), not so common in Kuching. It has a bit of satay taste.","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Ling Yi Hong,So good I had two,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
tm sii,A favourite since younger days for Kuchingians. Somehow the taste now has lost its old flavour.,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Swee Hiang Poh,A decent bowl of kolomee. Small bowl though the shop is named Big Bowl.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Alvin Jong,One of the best noodle in town. Try their wanton (kiaw) too.,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Jia Wee Yoong,Best kolomee in Kuching,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
MZ Cheng,Kolo new taste unforgettable! Must order the wan tan too!,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Jessica,"Delicious food, hard to get a seats for breakfast as there is always crowd","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
K.W. Yow,Serve very nice kolok mee. Must try if you in Kuching town.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
arien thum,Tasty kolo mee in kuching town area and super clean environment!,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Tan Tze Yong,Very good Kolo mee that sometimes have to stand waiting for seats.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Haw Hee Lee,Best and most original Kolo mee you can try.,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Jenny Ong,Very attentive service n food is always  standard,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
David Leoputra,"Best tofu soup in town, too bad limited qty.","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Jeremy Teo,"Good noodles, reasonable price.","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
monty lucky,Legendary noodles and great cup of coffea,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Andrew Ting,"Foods are nice, not much choices unfortunately","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Chee Wei Yap,Clean and tasty although old shop,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
susan chow,Homemade Noodles are springy and moist.,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Jay Ng Yap Joo,"Kolo mee(noodle), breakfast and dinner...","Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
DM Imelda,Pork steak noodle yum yum 😍,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Ang KPA,Serving tasty chicken rice at night,"Rated 1.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Calvin Tay,Love the pork chop noodles.,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Abner Kho Meng Huat,Good noodle n dumplings,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
WILLIAM LI,Nice food... so many people are going...,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Boon Cheong Wee,Noodle not cooked through. ...,"Rated 2.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Jessie Tan,The original taste of kolo mee,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Jago Ten,Evening menu,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Lord Kevin,Good kolo mee served!,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Raymond T,Love their kolo mee,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Vivian Lee,Nothing much special except for saltiness.,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Heng Nee,A popular place for breakfast.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
James Sim,Very expensive😅 with zero rated gst,"Rated 2.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Xelcius,Not bad.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Mellory Sze,Nice noodle shop in Kuching,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Tan Chee Siong,Very good,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Corne Cornelius Chai,Nice food,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Grace Lu,Very salty noodles.,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Sim Boon Hui,Eat mee,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
TzeWen Lo,Good noodles and wanton,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
BelarieUnknown,the food is cheap here,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Angelina Tan,Big bowl noodle,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
YanHan Tan,Too salty,"Rated 3.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Miss Moon,Pork steak noodle,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Fatt Chong Jong,The noodle is fantastic,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
ang wak Khiang,Noodle is yummy,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Anthony Goh,Nice breakfast.,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Felix Senada,Noodle is great.,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Spancer Biondy Raymond Ramba,Delicious,"Rated 5.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Tim Phang,A graded,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Kenny Han,Usual noodle place,"Rated 2.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
Ivan Teo Yee,Delicious,"Rated 4.0 out of 5,",Ta Wan Kung,"Lot 285, Jalan Datuk Wee Kheng Chiang, Kuching, Sarawak"
