Author,Review,Rating,Restaurant,Location
Mohd Sufian Abdul Kadir,(Translated by Google) There are also many choices of food.. Prices are not expensive.. …More(Translated by Google) There are also many choices of food.. Prices are not expensive..(Original)Banyak juga pilihan makanan.. Harga pun tidak mahal..,"Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Apai (Jr),"(Translated by Google) really top tip .. menu obligatory fried chillies / squid flour / salted egg shrimp / shrimp butter + seafood .. unfortunately ,, today (Thursday) ,, sea fry close shop .. so sad .. …More(Translated by Google) really top tip .. menu obligatory fried chillies / squid flour / salted egg shrimp / shrimp butter + seafood .. unfortunately ,, today (Thursday) ,, sea fry close shop .. so sad ..(Original)memang tip top.. menu wajib ketam goreng cili / sotong tepung / udang telur masin / udang butter + kelapa laut.. malangnya,, hari ni (khamis),, kelape laut tutup kedai.. so sad..","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Jue Rossi,"(Translated by Google) The food is delicious here, it's just that the table is too close, there are a lot of people who want to get in and out. …More(Translated by Google) The food is delicious here, it's just that the table is too close, there are a lot of people who want to get in and out.(Original)Food mmg sedap kat sini, cuma masalah meja terlalu rapat, dah la ramai org dine in nak keluar masuk susah.","Rated 3.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Nasruddin Hassan,(Translated by Google) Lots of stalls. Stall number 14 of Dol Geylang Serai serves wonderful seafood especially the crab (ketam masak lemak cili api) …More(Translated by Google) Lots of stalls. Stall number 14 of Dol Geylang Serai serves wonderful seafood especially the crab (ketam masak lemak cili api)(Original)Lots of stalls. Stall number 14 of Dol Geylang Serai serves wonderful seafood especially the crab (ketam masak lemak cili api),"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Abang Awie,"(Translated by Google) This place is not sjee ... many people visit mkn2..dn mnum2 ... sjee..ttpi kta jga bolhh..dpt feel with bermcm2 .... mknan2 ... ape sje dn mnuman2 ape_ape sjee..including fruit CCU mouth as well as peanut ice, ice …More(Translated by Google) This place is not sjee ... many people visit mkn2..dn mnum2 ... sjee..ttpi kta jga bolhh..dpt feel with bermcm2 .... mknan2 ... ape sje dn mnuman2 ape_ape sjee..including fruit CCU mouth as well as peanut ice, ice Kelly.cendol dn sbgainyaaa..UTK mknan2..dn mnuman2 dgn harga yg pling murah skliil ... terbguss..terbaikk..dn jga yg pling terbaikk..punyaa..sklii .... taw..x pee..sabarjeerrlaahhh !!! .... aa..laayyaannnnn ..........(Original)tmpt ini bukan sjee...sellu ramai yg berkunjung mkn2..dn mnum2...sjee..ttpi kta jga bolhh..dpt merasa dgn bermcm2....mknan2...ape sje dn mnuman2 ape_ape sjee..termasuk buah CCU mulut serta ais kacang,ais Kelly.cendol dn sbgainyaaa..UTK mknan2..dn mnuman2 dgn harga yg pling murah skliil...terbguss..terbaikk..dn jga yg pling terbaikk..punyaa..sklii....taw..x pee..sabarjeerrlaahhh!!!....aa..laayyaannnnn..........","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Hasbullah Abd Rashid,(Translated by Google) lots of food options .. clean place is comfortable(Original) …More(Translated by Google) lots of food options .. clean place is comfortable(Original)banyak pilihan makanan.. tempat bersih dah selesa,"Rated 3.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Hafiz Hassan,(Translated by Google) Lots of options and affordable prices.(Original) …More(Translated by Google) Lots of options and affordable prices.(Original)Banyak pilihan dan harga berpatutan.,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Saljuz Lehaz,(Translated by Google) 5 years in jb xpernah jejak..its like in Medan selera Sabak Awor Muar just here one shop can't have many customers since the table is limited..Abc ​​ala2 bingsu die also threatens ... …More(Translated by Google) 5 years in jb xpernah jejak..its like in Medan selera Sabak Awor Muar just here one shop can't have many customers since the table is limited..Abc ​​ala2 bingsu die also threatens ...(Original)5 years in jb xpernah jejak..its like in Medan selera Sabak Awor Muar just sini one kedai tak boleh ramai pelanggan since meja terhad..Abc ala2 bingsu die pun mengancam...,"Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
adamseliman seliman,(Translated by Google) Lots of dining options to suit the taste of hot cuisine..only less parking facilities..laundry .. …More(Translated by Google) Lots of dining options to suit the taste of hot cuisine..only less parking facilities..laundry ..(Original)Banyak pilihan kedai makan yg sesuai dgn citarasa masakan panas..cuma kurang kemudahan parking..tempat cuci tgn..,"Rated 2.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Shafwan Yutiman,(Translated by Google) Dining Field which provides various cooking stalls. Suitable for seafood lovers. # kedai17 …More(Translated by Google) Dining Field which provides various cooking stalls. Suitable for seafood lovers. # kedai17(Original)Medan Makan yang menyediakan pelbagai gerai masakan. Sesuai bagi pengemar seafood. #kedai17,"Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
zack zaffran,"(Translated by Google) Tasty, worthwhile and pocket friendly, this is the dinner destination if you are in JB. …More(Translated by Google) Tasty, worthwhile and pocket friendly, this is the dinner destination if you are in JB.(Original)Sedap, berbaloi dan mesra poket, sinilah destinasi makan malam kalau berada di JB.","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Zuzana Mumy zana,(Translated by Google) This place was a legendary for foods ..ikan bakar cakoi bakar rojak sotong abc ais jelly .. …More(Translated by Google) This place was a legendary for foods ..ikan bakar cakoi bakar rojak sotong abc ais jelly ..(Original)This place was a legendary for foods ..ikan bakar cakoi bakar rojak sotong abc ais jelly ..,"Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Nurul An,"(Translated by Google) Can withstand, any stall is delicious and very expensive .. …More(Translated by Google) Can withstand, any stall is delicious and very expensive ..(Original)Boleh tahan, pi mana2 gerai pun sedap dan x mahal sgt..","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Ann Nasir,(Translated by Google) JB best grilled fish & seafd heaven. Ate at TIP TOP Grilled FISH 👍 DELICIOUS & Highly recommended for non Johorean …More(Translated by Google) JB best grilled fish & seafd heaven. Ate at TIP TOP Grilled FISH 👍 DELICIOUS & Highly recommended for non Johorean(Original)Jb best ikan bakar & seafd heaven. Ate at TIP TOP IKAN BAKAR 👍DELICIOUS & Highly recommended for non Johorean 😋😋😋,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Hilman Ali,(Translated by Google) 3 kids speak so good! That means it's delicious! :-)(Original) …More(Translated by Google) 3 kids speak so good! That means it's delicious! :-)(Original)3 orang anak cakap sedap! Bermakna memang sedap! :-),"Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Joshua Keith,"(Translated by Google) Seriously stalls here promise satisfaction to diners here. Variety of seafood dishes can be found here. The freshness of the ingredients used also satisfies UncLe. At least UncLe is not shy to bring a tourist from …More(Translated by Google) Seriously stalls here promise satisfaction to diners here. Variety of seafood dishes can be found here. The freshness of the ingredients used also satisfies UncLe. At least UncLe is not shy to bring a tourist from Lion City to dine here. In terms of price UncLe can say the quality of the materials used best, so understand-understand ya ...(Original)Seriously gerai-gerai disini menjanjikan kepuasan kepada pengunjung yang menjamu selera disini. Kepelbagaian hidangan makanan laut boleh didapati disini. Kesegaran bahan yang digunakan juga memuaskan hati UncLe. Sekurang-kurangnya UncLe tidak malu membawa tourist dari Kota Singa untuk menjamu selera disini. Dari segi harga UncLe boleh katakan kualiti bahan yang digunakan terbaik, so faham-fahamlah ya✌...","Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Ice lemon tea,(Translated by Google) The food at the stalls here is delicious ..Seafood2 pergh tiptop 🔥Nextime repeat again 😋😋😋 …More(Translated by Google) The food at the stalls here is delicious ..Seafood2 pergh tiptop 🔥Nextime repeat again 😋😋😋Fresh² ikannye ..(Original)Makanan gerai kat sini sedap ..Seafood2 pergh tiptop 🔥Nextime repeat lagi 😋😋😋Fresh² ikannye..,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
FahiMah MahaYudDiN,"(Translated by Google) Eat near booth no.17 (main dish near spicy acid & cook chili rice fat), spicy acid is very tasty, lots of portion, fried squid flour is delicious and fresh. Friendly staff & reasonable price. …More(Translated by Google) Eat near booth no.17 (main dish near spicy acid & cook chili rice fat), spicy acid is very tasty, lots of portion, fried squid flour is delicious and fresh. Friendly staff & reasonable price.(Original)Makan dekat gerai no.17 ( main dish dekat sini asam pedas & masak lemak cili padi), asam pedas memang sangat sedap, portion banyak, sotong goreng tepung pun sedap dan fresh. Friendly staff & reasonable price.","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
mieerra jassmin,"(Translated by Google) If you go here always stop by the store, I do not remember the name but the china shop (corner) n manisan..dia ni wither shop, he was sour spicy kick. After cooking buttermilk and salted buttermilk, he really …More(Translated by Google) If you go here always stop by the store, I do not remember the name but the china shop (corner) n manisan..dia ni wither shop, he was sour spicy kick. After cooking buttermilk and salted buttermilk, he really threatened, always licking the plate.(Original)Kalau pergi sini selalu singgah satu kedai ni,tak ingat nama tp sebelah kedai cina(corner) n manisan..dia ni kedai melayu,asam pedas dia memang kick. Lepas tu masak buttermilk n salted buttermilk dia memang mengancam,selalu sampai jilat pinggan.","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Johari Johari,(Translated by Google) Suitable for affordable and halal family meals(Original) …More(Translated by Google) Suitable for affordable and halal family meals(Original)Sesuai utk makanan keluarga harga berpatutan dan halal,"Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Nor Farhana,(Translated by Google) Best outlet no 25 .friendly best service.sedap mmg sedap sgt …More(Translated by Google) Best outlet no 25 .friendly best service.sedap mmg sedap sgt(Original)Terbaik gerai no 25 .ramah layanan terbaik.sedap mmg sedap sgt,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Mohamad Ferdyandi Official,(Translated by Google) Spicy acid power .. Once go compom want to repeat again(Original) …More(Translated by Google) Spicy acid power .. Once go compom want to repeat again(Original)Asam pedas power.. Sekali pergi kompom nak repeat lagi,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Salina 90,"(Translated by Google) Less interesting & less tasty ..Expensive, very sorry to come here .. …More(Translated by Google) Less interesting & less tasty ..Expensive, very sorry to come here ..(Original)Kurang menarik & kurang sedap..Mahal sgt menyesal mkn kat sini..","Rated 1.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
esha hashim,"(Translated by Google) Kat here femess .. nk try to bake ² u can try the most hujg shop once on the side of the road .. sambal sedap! If nk mkn grg or berlauk example crabs grg egg sauce, udg grg nestum, fish msk 3 flavors .. the best for …More(Translated by Google) Kat here femess .. nk try to bake ² u can try the most hujg shop once on the side of the road .. sambal sedap! If nk mkn grg or berlauk example crabs grg egg sauce, udg grg nestum, fish msk 3 flavors .. the best for me grilled fish tip top shop .. u should try .. a bit expensive .. but delicious! So for me .. it's worth it ..(Original)Kat sini femess.. nk try makan bakar² u boleh cuba kedai paling hujg sekali yg tepi jln.. sambal sedap! Kalau nk mkn grg atau berlauk contoh ketam grg sambal telur,udg grg nestum,ikan msk 3 rasa.. the best for me kedai  tip top ikan bakar.. u should try.. a bit expensive.. tapi sedap! So for me.. berbaloi lah..","Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Muslih Thani,(Translated by Google) Super power dishes are delicious! Order what a nice pound! …More(Translated by Google) Super power dishes are delicious! Order what a nice pound!(Original)Masakan super power sedap! Order apa pon sedap!,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Zulhadi Zainol,(Translated by Google) The food is good but it's hard to find parking(Original) …More(Translated by Google) The food is good but it's hard to find parking(Original)Makanan sedap tapi payah cari parking,"Rated 3.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Kamarulzaman Tauhid,"Best sangat , cepat dan mesra","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Haziq Rayyan,(Translated by Google) Faridah's best spicy sour stall hangs(Original) …More(Translated by Google) Faridah's best spicy sour stall hangs(Original)Gerai asam pedas faridah terbaik bak hang,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Ahmad Fahmi Mohd Yusof,"(Translated by Google) I'm not sure what the changes will be, except that there are still many visitors, just not as many as before the pandemic. Parking was fun to skit. …More(Translated by Google) I'm not sure what the changes will be, except that there are still many visitors, just not as many as before the pandemic. Parking was fun to skit.Just a little expensive food. Preferably before ordering, can ty dlu price especially shrimp and squid. The best food so far such as roasted tofu.(Original)Tak pasti apa2 perubahan kecuali pengunjung masih ramai, cuma tak seramai seperti sebelum pandemik. Parking pun senang skit.Cuma makanan sedikit mahal. Sebaiknya sebelum order, boleh ty dlu harga especially udang dan sotong. Makanan so far terbaik spt tauhu bakar.","Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Ahmad Farris,"(Translated by Google) Seafood here is delicious and order at a very fast pace! Reasonable price, here with the size of fish you order/get. Worth it 😋 …More(Translated by Google) Seafood here is delicious and order at a very fast pace! Reasonable price, here with the size of fish you order/get. Worth it 😋(Original)Seafood sini sedap and order sampai laju sangat! Harga berpatutan, kene dgn size ikan yg korang order/dapat. Berbaloi 😋","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Ridzuan Rahim,(Translated by Google) Spicy acid is expensive(Original)Asam pedas  pari mahal nye,"Rated 3.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
FANG YEW,"(Translated by Google) special, long stub food shop a dozen shops ... choice bikes..sold, and low price .. …More(Translated by Google) special, long stub food shop a dozen shops ... choice bikes..sold, and low price ..(Original)istimewa,kedai makan yg sebaris panjang sebyk belas kedai...byk pilihan..sedap,dan harga yg tidak mahal..","Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
nadzirah ruslan,(Translated by Google) Stall no 14 geylang singapore expensive not affordable with rates. (Except for shrimp)The food is delicious. Their fried shrimp butter was the best. …More(Translated by Google) Stall no 14 geylang singapore expensive not affordable with rates. (Except for shrimp)The food is delicious. Their fried shrimp butter was the best.Rotten shells.All back stomach ache and diarrhea.(Original)Gerai no 14 geylang singapura mahal tak berpatutan dengan kadar. (Kecuali udang)Masakan sedap. Their udang goreng butter was the best.Kerang busuk.Semua balik sakit perut dan cirit birit.,"Rated 2.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Chan Siong Wee,(Translated by Google) Nice to try Tomyam seafood and(Original) …More(Translated by Google) Nice to try Tomyam seafood and(Original)Nice to try Tomyam seafood and (ikan bakar),"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Ann Fayana,"(Translated by Google) Okay, okay. Feels ok where the pounds are okay. It's just a little pricey. …More(Translated by Google) Okay, okay. Feels ok where the pounds are okay. It's just a little pricey.(Original)Okay lah. Rasa ok tempat pon okay. Cuma agak pricey sikit lahh.","Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
ZettiFathiyah Hat,(Translated by Google) Very recommended .. Very good. Thai mango steam fish .. Not spicy. Thanks to the owner. …More(Translated by Google) Very recommended .. Very good. Thai mango steam fish .. Not spicy. Thanks to the owner.(Original)Very recommended.. Sedap sangat. Ikan stim mangga Thai.. Tak pedas sgt. Thanks to owner.,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Baby Nani,"(Translated by Google) I want to order dried salted egg fried shrimp, but it's wet like creamy butter shrimp. The feeling that he can handle it is delicious too …More(Translated by Google) I want to order dried salted egg fried shrimp, but it's wet like creamy butter shrimp. The feeling that he can handle it is delicious too(Original)Saya nak order udang goreng telur masin yang kering, tapi dia yang basah macam udang butter creamy. Rasa dia boleh tahan sedaplah juga","Rated 2.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Hazwani H H (haz),"(Translated by Google) I am always going to Gerai Ayong 31 and Sri Dataran 32. Get the lai chee kang, tahu bakar, kupang sambal. …More(Translated by Google) I am always going to Gerai Ayong 31 and Sri Dataran 32. Get the lai chee kang, tahu bakar, kupang sambal.(Original)I am always going to Gerai Ayong 31 and Sri Dataran 32. Get the lai chee kang, tahu bakar, kupang sambal.","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Mohd Noh,"(Translated by Google) For visitors, don't forget to stop by this Tebrau Tepian Food Court. Various menus are all here ... If you are not sure, go there ... Just know how to get there ... …More(Translated by Google) For visitors, don't forget to stop by this Tebrau Tepian Food Court. Various menus are all here ... If you are not sure, go there ... Just know how to get there ...(Original)Buat para pengunjung jangan lupa singgah Medan Selera Tepian Tebrau ini.Pelbagai menu semua ada di sini...Kalau kurang pasti pergila ke sana...Baru tahu padu ke tak...","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Epul Esza,"(Translated by Google) The best food ... Grilled fish, spicy tamarind, yong tau fu, giant prawns cooked in rice chili fat ... …More(Translated by Google) The best food ... Grilled fish, spicy tamarind, yong tau fu, giant prawns cooked in rice chili fat ...(Original)Makanan terbaik... Ikan bakar,asam pedas,yong tau fu,udang galah masak lemak cili padi...","Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
firdauz mansor,(Translated by Google) Mkana kat kedai no 11..ok jugak foodnya.(Original) …More(Translated by Google) Mkana kat kedai no 11..ok jugak foodnya.(Original)Mkana kat kedai no 11..ok jugak foodnya.,"Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
sam idris,(Translated by Google) Delicious food tp service 👎👎👎(Original) …More(Translated by Google) Delicious food tp service 👎👎👎(Original)Makanan sedap tp service 👎👎👎,"Rated 3.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Neu Tea,"(Translated by Google) Grilled Fish, Briyani, Satay, Seafood, Chk Kong etc.(Original) …More(Translated by Google) Grilled Fish, Briyani, Satay, Seafood, Chk Kong etc.(Original)Ikan Bakar, Briyani, Satay, Seafood, Chk Kong etc","Rated 3.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Dian Kamal,"(Translated by Google) Food: Good taste like cooking. That's enough. Not stingy. Fresh fish.Price: Eat spicy sour spices, a plate of rice, omelet, and two water. RM40 …More(Translated by Google) Food: Good taste like cooking. That's enough. Not stingy. Fresh fish.Price: Eat spicy sour spices, a plate of rice, omelet, and two water. RM40Atmosphere: Festive on Sunday. Parking is enough. Clean.Note: I eat near the right-hand side shop.(Original)Makanan : Sedap macam mak mak masak. Cukup rasa. Tak kedekut kuah. Ikan fresh.Harga: Makan asam pedas ikan pari,sepinggan nasi, telur dadar, dan dua air. RM40Suasana: Meriah pada hari Ahad. Parking cukup cukup. Bersih.Nota: Saya makan dekat kedai hujung sekali belah kanan.","Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Cik Ann,"(Translated by Google) Real appetite to see people eating, nyamnyamnyam ...(Original) …More(Translated by Google) Real appetite to see people eating, nyamnyamnyam ...(Original)Selera betul tengok orang makan,nyamnyamnyam...","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
zulhazri naim,(Translated by Google) Fat cooked crabs in a restaurant with spicy acid.(Original) …More(Translated by Google) Fat cooked crabs in a restaurant with spicy acid.(Original)Ketam masak lemak di restoran asam pedas padu beb..,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Mohdjohari Abdullah,"(Translated by Google) The food is delicious, the service is tip top, the place is comfortable, car parking is also happy, please go to the Dol Mat Seafood outlet …More(Translated by Google) The food is delicious, the service is tip top, the place is comfortable, car parking is also happy, please go to the Dol Mat Seafood outlet(Original)Makanannya sedap service nya tip top tempat nya  nyaman parking kereta  pun senang sila ke gerai Dol Mat Seafood","Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
orly aiman,"(Translated by Google) The fish's price is gram weight ... the menu is good .... make sure to bring money byk..hehhee ... not to pay what to eat shj, but to alms also a small amount to the seller of tissue, guava chips etc. …More(Translated by Google) The fish's price is gram weight ... the menu is good .... make sure to bring money byk..hehhee ... not to pay what to eat shj, but to alms also a small amount to the seller of tissue, guava chips etc.(Original)Harga lauk timbang gram...menu sedap2..make sure dtg bawa duit byk..hehhee...bukan utk bayar apa di makan shj, tapi utk sedekah juga sikit kpd para penjual tisu,jambu  kerepek dll","Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Shamsul Amry,(Translated by Google) Byk Store Closed..Covid Season Presumably(Original) …More(Translated by Google) Byk Store Closed..Covid Season Presumably(Original)Kedai Byk Tutup..Musim Covid Agaknya,"Rated 3.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
lan man,(Translated by Google) Good food is reasonably priced(Original) …More(Translated by Google) Good food is reasonably priced(Original)Makanan sedap harga berpatutan,"Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Najihah Z,"(Translated by Google) Price slightly on the high side but worth it, among popular menus are tamarind fish, prawn cooked lemak, pari bakar, baby crab …More(Translated by Google) Price slightly on the high side but worth it, among popular menus are tamarind fish, prawn cooked lemak, pari bakar, baby crab(Original)Price slightly on the high side but worth it, among popular menus are ikan asam pedas, udang masak lemak, pari bakar,  baby crab","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Muhamad Azhar Bin Ibrahim,(Translated by Google) Ok la eat here. It's just expensive for Malaysians.(Original) …More(Translated by Google) Ok la eat here. It's just expensive for Malaysians.(Original)Ok la makan di sini. Cuma mahal bagi rakyat Malaysia.,"Rated 3.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Niza Aziz,"(Translated by Google) Always eat Kat with spicy Acid, salted egg crab our fav..get to eat 3 crab heavy crab² rm50-80 range he …More(Translated by Google) Always eat Kat with spicy Acid, salted egg crab our fav..get to eat 3 crab heavy crab² rm50-80 range he(Original)Selalu makan Kat jdt Asam pedas, ketam telur masin dia our fav..biasa makan 3ekor ketam berat² rm50-80 range dia","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
nadia jamal,(Translated by Google) Fish spicy sour yummehhh(Original)Asam pedas ikan yummehhh,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Zaidi Zin,(Translated by Google) Parking is difficult during peak hours(Original)Parking susah bila peak hour,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
nonie isham,(Translated by Google) Parking is very difficult.(Original) …More(Translated by Google) Parking is very difficult.(Original)Parking susah sangat.dtg naik grab jela.haha.pastu kalau bleh tmpt busking tu modify skt tmptny pasal susah cust nak lalu .makanan best.kena pndai pilih gerai.pasal penah makan kat 1 gerai ni.tak sdp,"Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Mohd Azfar,"(Translated by Google) Here, it is good to choose a good shop and a reasonable price, otherwise money will flow unexpectedly …More(Translated by Google) Here, it is good to choose a good shop and a reasonable price, otherwise money will flow unexpectedly(Original)Kene pandai pilih kedai yang sedap dan harga yang berpatutan, kalau tidak melayanglah duit tanpa dijangka","Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Jack Zali,(Translated by Google) Various types of food and drinks here..become the focus of the people..crowded..cook all delicious2. …More(Translated by Google) Various types of food and drinks here..become the focus of the people..crowded..cook all delicious2.(Original)Pelbagai jenis makanan dan minuman disini..menjadi tumpuan orang ramai..penuh sesak..masakan semua sedap2.,"Rated 4.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
MdNoor Othman,(Translated by Google) Food court ... wooden structure architecture. Due to PKP ... only a few outlets open. Interesting this place ... …More(Translated by Google) Food court ... wooden structure architecture. Due to PKP ... only a few outlets open. Interesting this place ...(Original)Medan selera...wooden structure architecture. Due to PKP...only a few gerai open. Menarik tempat ni...,"Rated 3.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
As Ma,(Translated by Google) Suggestions for going to store num 17. Delicious food. Cheap. …More(Translated by Google) Suggestions for going to store num 17. Delicious food. Cheap.An advice to all. Tlg jg kbrshn ye(Original)Suggestions utk pergi kedai num 17. Masakan sedap. Murah.An advice to all . Tlg jg kbrshn ye,"Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
Kamaroll Zaman Abd Aziz,"(Translated by Google) Food place with lots of outlets, clean and delicious .... Spicy Acid Power! Cut the kale! Etc etc etc etc …More(Translated by Google) Food place with lots of outlets, clean and delicious .... Spicy Acid Power! Cut the kale! Etc etc etc etc(Original)Tempat makanan dengan gerai2 yg banyak, bersih dan sedap2.... Asam Pedas Power! Sotong kangkung! Etc etc etc etc","Rated 5.0 out of 5,",Medan Selera Tepian Tebrau,"A31-06 paragon Residence, Straits View, Johor Bahru, Johor"
