Author,Review,Rating,Restaurant,Location
faisal sabudin,(Translated by Google) Beautiful place ... The atmosphere is calm here ...(Original) …More(Translated by Google) Beautiful place ... The atmosphere is calm here ...(Original)Tempat cantik... Suasan tenang je dtg sni...,"Rated 5.0 out of 5,",Bica & Co Courtyard Cafe,"212, Jalan Parameswara, Kampung Bandar Hilir, Malacca"
Nurul Amirah Hassan,(Translated by Google) nice. nice to deal with staffs. delicious food and very beautiful place. …More(Translated by Google) nice. nice to deal with staffs. delicious food and very beautiful place.(Original)nice. senang berurusan dengan staffs. makanan sedap and tempat cantik sangat.,"Rated 5.0 out of 5,",Bica & Co Courtyard Cafe,"212, Jalan Parameswara, Kampung Bandar Hilir, Malacca"
Daneal Haziq,(Translated by Google) very good food ☺️ nice hotel .. very good service from waiters Echa 😍 …More(Translated by Google) very good food ☺️ nice hotel .. very good service from waiters Echa 😍(Original)makanan sangat sedap ☺️ nice hotel .. very good servis from waiters Echa 😍,"Rated 5.0 out of 5,",Bica & Co Courtyard Cafe,"212, Jalan Parameswara, Kampung Bandar Hilir, Malacca"
azzah prioritydealer,"(Translated by Google) The price of the food is ok, the service staff is friendly. The best gathering place and x crowd time during this pandemic ☺️☺️☺️ …More(Translated by Google) The price of the food is ok, the service staff is friendly. The best gathering place and x crowd time during this pandemic ☺️☺️☺️(Original)Hrga mkanan yg ok, layanan staff friendly. Tmpt gathering yg best dan x crowd time pandemic2 ni☺️☺️☺️","Rated 5.0 out of 5,",Bica & Co Courtyard Cafe,"212, Jalan Parameswara, Kampung Bandar Hilir, Malacca"
Miss Raa,(Translated by Google) Service okay good food n customer service sgt friendly 👍🏻👍🏻👍🏻 …More(Translated by Google) Service okay good food n customer service sgt friendly 👍🏻👍🏻👍🏻(Original)Service okay makanan sedap n customer service sgt friendly 👍🏻👍🏻👍🏻,"Rated 5.0 out of 5,",Bica & Co Courtyard Cafe,"212, Jalan Parameswara, Kampung Bandar Hilir, Malacca"
sharifah fatien farliana,(Translated by Google) Eat ok2 .. fresh water .. very beautiful place(Original) …More(Translated by Google) Eat ok2 .. fresh water .. very beautiful place(Original)Makan ok2.. air tawar.. tempat sangat cantik,"Rated 3.0 out of 5,",Bica & Co Courtyard Cafe,"212, Jalan Parameswara, Kampung Bandar Hilir, Malacca"
Siti Husoosani,(Translated by Google) Thank you....(Original)Terima kasih....,"Rated 5.0 out of 5,",Bica & Co Courtyard Cafe,"212, Jalan Parameswara, Kampung Bandar Hilir, Malacca"
FatimahAhmad Ahmad,(Translated by Google) Happy birthday grandchildren(Original)Myambut birthday cucu,"Rated 5.0 out of 5,",Bica & Co Courtyard Cafe,"212, Jalan Parameswara, Kampung Bandar Hilir, Malacca"
tehah khairuddin,(Translated by Google) ❤️❤️❤️❤️ sedappp gilerrrr 👍👍 will repeat again   (Original) …More(Translated by Google) ❤️❤️❤️❤️ sedappp gilerrrr 👍👍 will repeat again   (Original)❤️❤️❤️❤️ sedappp gilerrrr 👍👍 will repeat again   ,"Rated 5.0 out of 5,",Bica & Co Courtyard Cafe,"212, Jalan Parameswara, Kampung Bandar Hilir, Malacca"
Susan Lim,,"Rated 5.0 out of 5,",Bica & Co Courtyard Cafe,"212, Jalan Parameswara, Kampung Bandar Hilir, Malacca"
SV Poon,"Fortunately made reservations a day before. But the food taste dropped… quite disappointing. Only paitee n sambal fried rice Stl nice. Came for ondeh also sold out ald… hope next time will have improvement. Cendol n Pai tee must try! …MoreFortunately made reservations a day before. But the food taste dropped… quite disappointing. Only paitee n sambal fried rice Stl nice. Came for ondeh also sold out ald… hope next time will have improvement. Cendol n Pai tee must try!Environment : 4/5 air-cond place, gf and 1st floorTaste : 2/5 portion quite smallPrice : 3/5Menu : 4/5 a lot of choiceStaff : 3/5 very less but friendlyParking : 3/5 limited parking, can park far abit","Rated 2.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Jason Tan,"1st time tried this famous local Nyonya restaurant and we ate fried sotong which looks simple but it's very flavorful... Must try it.The assam fish is fresh and just nice the spiciness, not too power to kill the …More1st time tried this famous local Nyonya restaurant and we ate fried sotong which looks simple but it's very flavorful... Must try it.The assam fish is fresh and just nice the spiciness, not too power to kill the assam taste.The Curry chicken is Nyonya style something you can't get to taste if the Chef is not Nyonya.. good for something different. Chicken is soft and nicely cooked.Otak otak is not too bad. I preferred those with more fish meats.... The ones here is like those Muar type.. hard.Overall great food. Will come again.","Rated 4.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Victoria Lin,"One hour wait for 2pax on a Saturday afternoon.There was about 8 parties before us. …MoreOne hour wait for 2pax on a Saturday afternoon.There was about 8 parties before us.Paitee: oily. But so yummz! Could eat like 5 of these of myself. Don’t leave it so long it will get soggy.Fried sotong: very tasty. Without the awesome chill also quite nice.Cendol: awesome awesome x3. I skipped the kidney beans cuz I don’t eat it.Asam fish S size: was rm 48 and the asam sauce quite stingy, but still very yummy.Laksa: so so so…average. Skip this don’t order.","Rated 4.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Angie L,"Melaka has been a place known as one of the places that everyone must try. The NYONYA FOOD because of the local heritage. …MoreMelaka has been a place known as one of the places that everyone must try. The NYONYA FOOD because of the local heritage.I Ordered Nyonya Acar, Otak-Otak, Pork Pongteh, Cencaluk Omelette, Belacan Sweet Potato Leaves and Cendol.🌶 Nyonya Acar is very good as very different from the Acar out there. Unique Asam goes along with the spiciness taste from the real green chili ingredients.🐟 Otak-Otak, I would say is so so as I tasted Big Baba @ KL is better🐽 Pork Pongteh comes along w different Layered meat. Taste is okay.🍳Cencaluk Omelette doesn't taste the Cencaluk shrimp at all but is fragrant.🍠 Belacan sweet potato leaf is good.  Cendol - one of the best that you should try.On top of that, Nancy's Kitchen also does sell their own home-made paste if you love the taste of their nyonya food. It is  frozen so just pair with your fresh ingredients to cook.There are also kuih muih condiments at around the corner for your selection too.","Rated 3.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Kah Boon Tan (Louis),"I am trying this restaurant as a local as first time, ordered few food. I can't really taste the peranakan characteristics there, all food are so so taste only. The mixed vege tasted like salted vege all the time. Sambal petai sotong can't really taste the spiciness as well","Rated 1.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Jay Chua,"Wanted to come here since long time ago, bucket list checked!We ordered the Itik Tim, jantung Pisang, babi cencaluk, nangka lemak, Ngoh Hiang …MoreWanted to come here since long time ago, bucket list checked!We ordered the Itik Tim, jantung Pisang, babi cencaluk, nangka lemak, Ngoh Hiang ""fried spring roll"" and cendol. First of all, cendol is among the best I tasted in Malaysia. They used traditional coarser shaved ice, the gula Melaka and the green bits are fragrant with no artificial smell.Jantung Pisang and babi cincaluk are salty by nature, they have very unique aroma and are exactly what you need to down your rice with. The nangka lemak served as a neutralizer with it's thick gravy and fibrous texture.Ngoh Hiang is simple and don't forget to dip into chili sauce for the complete taste. We're little bit disappointed by the itik Tim, as not much duck meat, mostly are bones, but soup tasted good nevertheless, just not so high value.It's not easy to eat so many dishes with each having their unique traits, kudos to the chef. Will definitely come again if craving for cendol.Ambient ⭐⭐⭐⭐Flavour ⭐⭐⭐⭐⭐Value ⭐⭐⭐Locality ⭐⭐⭐⭐Cleanliness ⭐⭐⭐⭐All the above is just my personal opinion, ""to know what honey tastes like, you have to try it one time"".","Rated 4.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Joshua Krishnan,"The Laksa was awesome,  some may say a tad too expensive at 10 ringgit a bowl, but I think it's worth it. I was there at noon  and to be told that they had run out of chendol was truly shocking,  service was great.","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Ms. Woo,"A late lunch at 2 plus but still packed with people. The pie tee was really good as a starter, very refreshing. Good that they have buah keluak chicken. The nenas fish is nice. The meat ball and curry chicken is normal.","Rated 3.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Simren K,"Fantastic place for peranakan food. Their cendol is awesome and Nancy is very friendly as well. She's normally seated by the cashier and if you go there for lunch or tea, they have good kuih selection. Recommended!","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Wong Yoon Fui,They serve authentic Nyonya food. You can visit their website to explore their menu and make an reservation online. The place can be pack and you have to expect long queue during peak season. Their food serving time is quite fast and the have 2 floors. Love their pai tee,"Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Wanderlust,"Long wait 35 mins. The two tables were vacated for at least 10 mins, but we were still being asked to wait outside. Almost got heat stroke waiting. One staff managing Q, taking order and payment at the same time. Thats insane. If you think you are lacking of staffs, hire more! No more next visit.","Rated 1.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Vaishanavi Nathan,This shop price was okay but the amount of foods are little small to the price mainly the rice was very less for 5 pax so we had to ask more rice for 2 people which acually amount for one only. They service was little bad also the way the …MoreThis shop price was okay but the amount of foods are little small to the price mainly the rice was very less for 5 pax so we had to ask more rice for 2 people which acually amount for one only. They service was little bad also the way the lady put the food on the table was little harsh. The taste of the foods was little mid and not up to the expectation. I also stand in a long quene before entering the shop which i felt not worth for the food and price. Those who like spice food this place is not for you. I also felt the place is overrated.,"Rated 2.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Kiran Gill,"Delicious food and very reasonable pricing. Not my first time, won't be my last either.","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Chin Yanjiang,Great censor and the food taste good too! Please just don’t over order like me if everything looks good!,"Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Prachi S,"At around 1pm, there was already a long queue on Sunday. But the staff kept tracking the customers and updating accordingly. It was less than 30 mins wait though the staff requested to wait for half an hour. The food was worth waiting. …MoreAt around 1pm, there was already a long queue on Sunday. But the staff kept tracking the customers and updating accordingly. It was less than 30 mins wait though the staff requested to wait for half an hour. The food was worth waiting. Service was quick. Being an expat, we tried many recommendations for authentic nyonya cuisine and this is one of the restaurants which we have now put in our favourites list. Will visit next time (with the reservation to avoid standing in queue) for sure!!","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
M Lee,"Nancy's been round the black since her days in Jonker Street, her food is simple and yet full of character. She has since moved to a larger space, and the quality of food still remains consistent and true to her peranakan roots. I was busy eating, this is the only photo I took. She offers other nyonya kuehs and condiments too.","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Teoh Yew Aun,"The best pai tee I've ever had was in Nancy's Kitchen. So were the other Nyonya dishes. Perfect and authentic is all I can say. All the dishes were of high quality. I reckon this is the best Peranakan Nyonya restaurant to go to if you have …MoreThe best pai tee I've ever had was in Nancy's Kitchen. So were the other Nyonya dishes. Perfect and authentic is all I can say. All the dishes were of high quality. I reckon this is the best Peranakan Nyonya restaurant to go to if you have no clue which one to choose as there are many many Nyonya restaurants in Melaka town. Service was also fast, fast, fast and efficient.  We had a party of 6 and we got our table the moment we walked in (230PM). Ordered and the dishes came out within 15 minutes. Brilliant and bloody delicious. Nancy's Kitchen will be my go to Peranakan Nyonya restaurant whenever I visit the Land of 1,000,006 Traffic Lights.","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Nirmala Subramaniam,"If you desire  authentic nyonya food,  try Nancy's Kitchen. I was amazed with Baba Nyonya decor on the walls. It gives you the Stratis settlement feeling of culture. The asam fish cooked with blended chilli, lime leaves n serai was …MoreIf you desire  authentic nyonya food,  try Nancy's Kitchen. I was amazed with Baba Nyonya decor on the walls. It gives you the Stratis settlement feeling of culture. The asam fish cooked with blended chilli, lime leaves n serai was delicious. Chicken was also prepared differently. Hot rice with kangkung belacan and fried omelette made our day. For dessert try durian mocchi, cendol gula Melaka and ice kacang. Durian mocchi tasted superb. Items are pricy but worth dining once in a while","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Sangeetha Mukilarasu,"Waited about 45 minutes before being able to dine in. Although it was during lunch time and it was busy, only 1 person was taking orders, managing the people, taking and bringing the orders as well as answering calls to make reservations. I …MoreWaited about 45 minutes before being able to dine in. Although it was during lunch time and it was busy, only 1 person was taking orders, managing the people, taking and bringing the orders as well as answering calls to make reservations. I guess the owner/boss is just interested in making sure people buy their biscuits. She was also rude to non-Chinese guests. About the food, it's average. It's not actually worth waiting for 45 minutes just to have average tasting food. Shout out to that 1 worker who despite being busy managing basically the whole restaurant!","Rated 1.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Manisha J.S.,There are a lot of food options and it is very authentic but the only con about this place is the cleanliness. There are a lot of flies and when I ordered water it smelled a bit and there were little particles flowing inside. The food is …MoreThere are a lot of food options and it is very authentic but the only con about this place is the cleanliness. There are a lot of flies and when I ordered water it smelled a bit and there were little particles flowing inside. The food is really good though and Authentic. The plates were a bit greasy and the utensils too.And when I asked for a teaspoon they gave me a Popsicle stick. If you would do anything for the food then go ahead and try it out with if you are a clean freak like me I don't recommend going. This is my honest opinion.,"Rated 2.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Julian Lee,Food was alright. But i was quite annoyed by the owner who was constantly being interrupted by the table next door (looks like a regular judging how amicable they were) while I was placing my order. I would have actually told the other …MoreFood was alright. But i was quite annoyed by the owner who was constantly being interrupted by the table next door (looks like a regular judging how amicable they were) while I was placing my order. I would have actually told the other table who was interrupting me off if I was in a bad mood. Maybe you should complete my order first and get back to the other table when you're done with me? I couldn't care less if he/she/it was a regular customer etc.,"Rated 3.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Jenn Lee,Totally overrated. Food portion is very small . Ordered rendang chicken but tastes like terrible  curry chicken. Ordered prawn with pineapple and coconut but not creamy and at all and taste like the ‘rendang chicken ‘ that we ordered which taste like normal curry . definitely will never visit again !,"Rated 1.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Wong YX,One of the Authentic Nyonya food in Melaka. Highly recommended due to variety of choice and great taste. But avoid peak season and weekend as u may need to wait for a long queue. Definitely worth a try.,"Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Peace Daisy Yim,"Totally below my expectations. The Assam fish is only warm, seems like it already stay at the kitchen for a while before it serve to our table. The cincaluk kangkong, we can't taste cincaluk in it at all. The ayam buah keluak is also very …MoreTotally below my expectations. The Assam fish is only warm, seems like it already stay at the kitchen for a while before it serve to our table. The cincaluk kangkong, we can't taste cincaluk in it at all. The ayam buah keluak is also very normal. Pohpiah is lousy and Kueh Pai tee is ok! the only dish that is up to standard is...white rice. And The only taste I get throughout this meal is SALTY! Very disappointed!","Rated 1.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Larren Chen,"Food is good. Price is alright.  But fish is really fresh. Best to come early as queue is very long and although they have 3 floors, 2nd floor is for tourist group. So level 1 and 3 for mainly walk in. Ordered 4 dishes all Medium. Cost is about RM 105 .","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Ling Ling Su,"Do not order the curry laksa as it is terribly below expectation. The curry is not fragrant, not having the taste of salt, sugar or coconut sweetness whatsoever. We have ordered 5 dishes and curry laksa is only worth 1 out of 5.","Rated 3.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Eric Lee,"This is hands down the best mid tier Peranakan place I have ever been to!If you want to eat here, you absolutely need a reservation! Everything is so …MoreThis is hands down the best mid tier Peranakan place I have ever been to!If you want to eat here, you absolutely need a reservation! Everything is so good so bring more people so that you can try more dishes!Best I had in Melaka for sure this trip!","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Milu Channel,"Most of the dishes is ready made, don’t expect the fresh cook dishes like normal chinese restaurant. The price is acceptable. If you just want to try nyonya food, can pay a visit. …MoreMost of the dishes is ready made, don’t expect the fresh cook dishes like normal chinese restaurant. The price is acceptable. If you just want to try nyonya food, can pay a visit.But, I think I will try other restaurant on my next visit to Malacca.","Rated 3.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Joshua Foo,"Great Nyonya heritage taste. Used to be better, now perhaps are mainly handled by foreign helpers. …MoreGreat Nyonya heritage taste. Used to be better, now perhaps are mainly handled by foreign helpers.Still maintain the good Nyonya standard, and if you're first time here to Melaka, or after a long while not being here, this Nyonya joint is a good place to start.Plenty of traditional menu to choose from, I particularly liked their cendol, superb taste compared to the rest.","Rated 4.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
: : afong : :,"12 Jan 2022.A lot has been written about this restaurant on the web... and sadly the food …More12 Jan 2022.A lot has been written about this restaurant on the web... and sadly the food did not live up to the hype but the parking was easy.If you've never tasted Peranakan dishes this would not be a good place to start but if your maternal and paternal grandmothers cook Peranakan at home, this place is a non-starter.I suspect the passion has burned out long ago.","Rated 1.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Da Yu Tou,"The laksa was flavourful, spicy with the right amount of santan to balance this delightful bowl of noodles. Even after slurping down the bowl of rich and tasty laksa, the cendol was suprisingly light. Topped with coconut milk and the …MoreThe laksa was flavourful, spicy with the right amount of santan to balance this delightful bowl of noodles. Even after slurping down the bowl of rich and tasty laksa, the cendol was suprisingly light. Topped with coconut milk and the perfect amount of gula melaka, the icy cendol's sweetness was just right to wash down the rather heavy laksa we had earlier.","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
gavo jago,"There are a lot of options in Nancy's extensive menu.The presentation is great, as well as the flavors.They do close early (5pm) many days making it a bit hard to get there for …MoreThere are a lot of options in Nancy's extensive menu.The presentation is great, as well as the flavors.They do close early (5pm) many days making it a bit hard to get there for donner. The crispy hats appetizer was fantastic as well as her special recipe stewed pork in a cinnamon and spice sauce.","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Henry Liwe,"Overall, the food taste is really good. We ordered a few dishes to try ""peranakan"" cuisine and we love it all. One is sweet, one is a bit spicy but everything is nice in their own way. If I have the chance to go back again, I will choose …MoreOverall, the food taste is really good. We ordered a few dishes to try ""peranakan"" cuisine and we love it all. One is sweet, one is a bit spicy but everything is nice in their own way. If I have the chance to go back again, I will choose different food since everything is so nice in my opinion.Since I'm in Malacca, I'm really interested to try the ""asam"" food in here. From colleagues to immigration officer in Malaysia, they all recommend me to try ""asam pedas"". Pedas means spicy and asam means sour. When you are think about sour, dont think about orange sour. It is different kind of sour.Spent about 100 RMB. It's a bit pricey compared to other local stores but it's worth to try.100% recommended and will come back again in the future.","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Felicia Tan,"We came on a Friday for lunch around 12.30pm, no queue but have to sit upstairs since downstairs were full. We ordered chicken with black nut, omelette with prawns and brinjal with chilli... overall dishes were ok. We especially like the cendol, can taste the fragrance of the gula melaka and the shaved ice was smooth.","Rated 3.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
AP,"Register your name when you walk in, wait time was ok even though the restaurants is full. They have 3 level dinning area. Price is reasonable, food serve time is just a slight Long wait. Food taste is ok I feel. Felt more of the home cook …MoreRegister your name when you walk in, wait time was ok even though the restaurants is full. They have 3 level dinning area. Price is reasonable, food serve time is just a slight Long wait. Food taste is ok I feel. Felt more of the home cook food then a restaurant level kind of food. If u understand this sentence, then u do haha.. so review is base on my experience. If you’re there just try what’s the hype about, 50/50 chance. Hit or miss that’s all.","Rated 4.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Carmen Wee,What we had:Sambal petai udangCencalok omelette …MoreWhat we had:Sambal petai udangCencalok omeletteOtak otakChicken candlenutSweet potato leaves in belacanSooooooo yummy! Especially the sambal petai and the otak otak. Really authentic nyonya cuisine. Best to go in a group so you can order more dishes to share. :)They also sell snacks and even bak chang.Be warned that there’s usually a line for lunch.So either come very early or have a late lunch,"Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
rachel lee yew hui,"We arrived at 1145 and there's a short queue for it. Waited around 15 mins to get a table. We order popiah, pai tee, ngorheong, nyonya laksa, otak otak, belacan fried rice, and two bowls of cendol. The laksa taste not as good as Donald and …MoreWe arrived at 1145 and there's a short queue for it. Waited around 15 mins to get a table. We order popiah, pai tee, ngorheong, nyonya laksa, otak otak, belacan fried rice, and two bowls of cendol. The laksa taste not as good as Donald and Lily. However all other food are up to par. Like the otak otak and fried rice. Make sure to arrive earlier to avoid crowd.","Rated 4.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
May Chee Wong,"Long queue to get a table and find out that they do have grab delivery. Ordered a bowl of nyonya curry laksa set, comes with plum lime juice. Nyonya curry laksa top with fish cake, fish ball, fried bean curd and 1 medium sized prawn. …MoreLong queue to get a table and find out that they do have grab delivery. Ordered a bowl of nyonya curry laksa set, comes with plum lime juice. Nyonya curry laksa top with fish cake, fish ball, fried bean curd and 1 medium sized prawn. Portion is a bit on small side. Overall taste is ok , a bit spicy and pricey ( rm 18 exclude delivery fees)","Rated 3.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Zuwei Li,"Food is mediocre, the nyonya chap chae is needs to cook longer. Fried egg cincalop is too dry, egg could be more fluffy and airy. Steam fish still has scales which was a let down as the meat was fresh and soft. We also ordered Babi ponteh …MoreFood is mediocre, the nyonya chap chae is needs to cook longer. Fried egg cincalop is too dry, egg could be more fluffy and airy. Steam fish still has scales which was a let down as the meat was fresh and soft. We also ordered Babi ponteh and coriander pork, nothing special there as well. Overall service was good, staff was friendly, clean environment, overrated food.","Rated 2.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Mano Rasaratnam,"One of the best peranakan food here, affordable price. Adviced to do appointment before show up to avoid disappointment.","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Neo Ong,"Food serve with Cold one. :(portion are small.It will have better choice other than this. …MoreFood serve with Cold one. :(portion are small.It will have better choice other than this.After i saw other comment, i decided to low my star from 2 to 1.they deserve this rate. i just cant accept the food serve with cold one. I thought it is only me, but seem like other also face this problem.","Rated 1.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Alvin Soon,"Reached by 2.30pm, wait for 10 minutes for table. The Nyonya laksa is nice. Others is so so. Service is good. The staff will check the reservation list every few minutes to comfort the waiting guess.","Rated 3.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
CS Chai,"Highly rated place unfortunately did not meet expectations. Very crowded as a result the food tasted like mass produced.  Had pie tee,  cincalok omelette (could hardly taste the cincalok), stew pork, steam ladies fingers, dried fish slices …MoreHighly rated place unfortunately did not meet expectations. Very crowded as a result the food tasted like mass produced.  Had pie tee,  cincalok omelette (could hardly taste the cincalok), stew pork, steam ladies fingers, dried fish slices with sambal, otak-otak as well as the Udang Lemak Nenas.  Most of the dishes were normal, nothing outstanding. The disappointment was the Udang Lemak Nenas. The curry tasted watery was not lemak at all, the eye of the pineapple slices were not cut out and prawns were small.","Rated 3.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Fauziah Faiz,"it was a pleasure visit, food was superb and service was super good as well. thumbs up for first class service. excellent environment , friendly service , food was marvelous and the ambiance was perfect for a small gathering.","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Astrid Chung,We love the food here cozy and more spacial. Not to forget their chilli garam is delicious. We bought one bottle back home.,"Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Peter Loo,"Nancy’s Kitchen has been our all time favourite. It’ll be packed on weekends, so get ready to wait between 45-60min. Their food has been quite consistent and quite reasonable price. We love their ‘buah keluak’ as it is specially prepared and cooked till perfection taste. Cincalok Fried Egg is superb.","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Li Yee Sim,"Wide selections menu, reasonable pricing & very tasty. Must try their nyonya chang (dumpling), always buy in bulk to gv as souvenirs","Rated 4.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Joyous Tan,"One of the best Nyonya cuisine you can find in Malacca. The restaurant is fully occupied with customer for most of the time, gotta queue for awhile during peak hours. The serving time is quite fast for such busy environment with overloaded …MoreOne of the best Nyonya cuisine you can find in Malacca. The restaurant is fully occupied with customer for most of the time, gotta queue for awhile during peak hours. The serving time is quite fast for such busy environment with overloaded orders plus the food quality still remain fabulously delicious. The cleanliness of the environment is good too with friendly staff. Price is reasonable for such good quality cuisine. The rendang is one of the must try dish! The meat is so tender and the spiciness level is just mild. If you're a pork lover then braised pork tauhu is a must try fish for you!","Rated 5.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
Parlim Cheng,"Quality of foods dropped compare to before at the previous place, very disappointing. The assam pork we ordered, the pork is super duper dry, i wonder is that pork jerky? Or frying for times? If you throw to the wall, probably the wall will …MoreQuality of foods dropped compare to before at the previous place, very disappointing. The assam pork we ordered, the pork is super duper dry, i wonder is that pork jerky? Or frying for times? If you throw to the wall, probably the wall will crack. Dishes lost the nyonya soul, no doubt. Hope you will keep it up and bring the quality back to your customers again.","Rated 1.0 out of 5,",Nancy's Kitchen,"No 13, Jalan KL 3/8, Taman Kota Laksamana, Malacca"
