Author,Review,Rating,Restaurant,Location
Yld Rivers,The chicken shawarma is good and is a must try.,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Chan Vei Siang,"The food is hot and tasty. I ordered the falafel sandwich and my friend ordered the beef sharwarma. We like the way the chef heat up the sandwiches, which make the sandwiches warm and crunchy. The price is reasonable.","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Paul Rimmer,Had a falafel wrap for 10MYR and it was very good!  Would eat here again for sure.  If you don't want to get it to go the owner will setup a plastic table on the sidewalk for you.,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Tobias Korb,"It’s actually a decent place - but I feel I have to give a low rating to pull down the exaggerated of (currently) 4.7. …MoreIt’s actually a decent place - but I feel I have to give a low rating to pull down the exaggerated of (currently) 4.7.The waiting time for food is very high - prices are reasonable and the food is ok, but nothing special.","Rated 1.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Tay Esther,Food is nice and service is very friendly. Must go!!!,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Rahuoll Kumar,The best Sharma I've ever tasted.,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Mariola W,"The best shawarma that I've ever eaten, prepared with engangement and smile. Everything was super clean and the price was reasonable. I fully recommend this place.","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Muneeb Al Atrash,Tried the Shawarma and Falafel here and it was an OK experience,"Rated 3.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Lené,The best chicken shawarma in the world!!! So tasty! Great and friendly service and quality food! Highly recommended!,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Massimo Errico,"Simple booth on the street ... but has few table where you can sit & eat ..  and the shawarma is great, loved it!!The chef prepares also few other Arabic/Lebanese dishes","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
peter yu,Had the chicken humus. Chicken was dry and the tortilla was not toasty,"Rated 2.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Jules,"One of the tastiest kebabs we've had in a long time! Really nice guys. Went back more than once, delish 👍","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Monika Badelska,"Really tasty food, one of the best kebab and falafel meal with humus I’ve ever tried. Definitely recommend!","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
SH lI,Crispy kebab with fried beef. Add extra garlic sauce. Best Street food in langkawi!,"Rated 4.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
steve noble,Small menu but excellent food with great value. Very simple decor but for a quick bite it's perfect!,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
M Alhajee,It's very nice food  nice place friendly staff,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Nauman Farooq,"Friendly Staff, good food 🥘","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
iman10 Entertainment,The sharwarma is so yummy!,"Rated 4.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Alhajee Co2,Five star it's really  so nice,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Keith OSK,Food being served very fast after order. But no place for hand wash where you need to use ur hand the food.,"Rated 4.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Mika Lyyjynen,Tasty shawarma. Friendly service.,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Wim Michiels,"Good food, honest prices, friendly service and lemon mint juice to die for!","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Huzeifa Studio,Best Shawarma in Langkawi. Don’t forget to ask for extra garlic sauce 👍🏻👍🏻,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Ronald Borges,Best Kebab ever! Double beef shawarma is recommended !,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Geng Meirong,Very deliciousss and I will repeat orderrr again soonnn,"Rated 4.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Anwar Ahmad,Nice and delicious shawarma but abit pricey,"Rated 4.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Farooq M.,One of the best Kebab in Pantai Cenang. Die die must try. Very friendly guy.,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Jelle Mollenvanger,Really good falafel sandwich. Honest price. Music was a bit too loud maybe.,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Facemonster18,Fab food!,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Me Sh,Our entire group ordered twice cos it was just so good!,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Sebastien Trudeau,Good authentic food. The Lebanese guys are awesome too,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Siti Shuhada,Pricey but taste is good. Fast service. Portion is quite small.,"Rated 4.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Mark Gradwell,Delicious food and the owner is a really nice person. Would highly recommend.,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Ayman Boushi,The best shawrma in Langkawi,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Pauline GAUTHIER,Awesome food and very nice guy. Really good experience,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Tony McGarrigle,"Nice Kebabs and service, over a few year now. Enjoy.","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Nora Nasufi,Very delicious shawarma and nice guy!,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Andrew Chan,Best chicken shawarma! Cheap as well...,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Вячеслав Вертинский,most delicious shawarma in Langkawi!,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Ohsem Mantul,Nice to have dinner in there,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
George Avelino,Chicken was very dry and a bit expensive,"Rated 3.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
rym yaici,the best shawarma in Langkawi,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Prasanna Dinesh,Average Shawarma. Long waiting period,"Rated 4.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Sam,Best chicken kebab in Langkawi!,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Hasnain Hirji,Tasty sharwarma and best 🍟!,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Nikolett Gulyás,Best shawarma 👌🏻👌🏻👌🏻⭐️⭐️⭐️⭐️⭐️,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Clem Mvl,Very good,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Alaa Atassi,Very good,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Masu Loh,Food is not delicious,"Rated 3.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
hacc tah,Delicious shawarma .,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Santiago Vannucci,Excellent food and attention.,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Joshua Lim,Like the chicken Shawarma.,"Rated 3.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Putra 1982,👍👍👍,"Rated 4.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Hazreen zohari,good,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Nina Hubmann,"We loved the food and the friendliness! Simple and easy place by the road. Watermelon juice is a must try ;) so refreshing! The shawarmas were really yummy, too ✨prices are good :)","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Josh Cawley,Nice shawarma. Friendly service.,"Rated 4.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Powen Tan,Very authentic. Highly recommended.,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Ge YogAround,"(Translated by Google) Certainly the best shawarma of langkawi! And for the price I'd say great deal!Moreover the cook is really affable! I absolutely recommend! …More(Translated by Google) Certainly the best shawarma of langkawi! And for the price I'd say great deal!Moreover the cook is really affable! I absolutely recommend!Ah .. we also got a fresh juice.Very fresh and delicious. Who says it's not good must be an unfair competitor, I won't explain otherwise!(Original)Di sicuro il miglior shawarma di langkawi! E per il prezzo direi ottimo affare!Inoltre il cuoco è davvero affabile! Consiglio assolutamente!Ah.. abbiamo anche preso un succo fresco.Freschissimo e buonissimo. Chi dice che non è buono deve essere per forza un concorrente sleale, non me lo spiego diversamente!","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Nina Salminen,"(Translated by Google) The flavors were right. Delicious, tasty chicken cheese shawarma! Could be described as a Lebanese version of a tortilla, 15 RM. …More(Translated by Google) The flavors were right. Delicious, tasty chicken cheese shawarma! Could be described as a Lebanese version of a tortilla, 15 RM.(Original)Oli maut kohdallaan. Herkullinen, maukas kanajuusto-shawarma! Voisi kuvailla Libanonilaiseksi versioksi tortillasta, 15 RM.","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Jonas Brockmann,"(Translated by Google) By far one of the best pastry roll dishes I have ever eaten!In addition, I have rarely experienced such a friendly and motivated chef. …More(Translated by Google) By far one of the best pastry roll dishes I have ever eaten!In addition, I have rarely experienced such a friendly and motivated chef.So there is definitely a clear recommendation from me!(Original)Mit Abstand eines der besten Teigrollengerichte die ich jemals gegessen habe!Noch dazu habe ich selten so einen freundlichen und motivierten Koch erlebt.Damit gibt es aufjedenfall eine eindeutige Empfehlung von mir!","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Globetrotter,"(Translated by Google) Small restaurant with a few small tables on the side of the road.The chicken shawarma was delicious and fresh, but nothing out of the ordinary. …More(Translated by Google) Small restaurant with a few small tables on the side of the road.The chicken shawarma was delicious and fresh, but nothing out of the ordinary. The price-performance ratio is right and I would definitely recommend it.(Original)Kleines Restaurant mit ein paar kleinen Tischen am Straßenrand.Das Chicken Shawarma war lecker und frisch, aber nichts außergewöhnliches. Das Preis-Leistungs-Verhältnis stimmt und ich würde es auf jeden Fall weiterempfehlen.","Rated 4.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Mateusz Starownik,"(Translated by Google) Very good chicken shawrama. Juicy meat, sauces in a very good proportion. Veggies just in time. recommend …More(Translated by Google) Very good chicken shawrama. Juicy meat, sauces in a very good proportion. Veggies just in time. recommend(Original)Bardzo dobra shawrama z kurczakiem. Mięso soczyste, sosy w bardzo dobrej proporcji. Warzywek w sam raz. Polecam","Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
محمد التويم,"(Translated by Google) Unfortunately, the Arabs plagiarizing some of themI asked for juice on the grounds that it is natural but it turns out it is canned juice .. …More(Translated by Google) Unfortunately, the Arabs plagiarizing some of themI asked for juice on the grounds that it is natural but it turns out it is canned juice ..The funny thing is that at the time of application he turned the blender on the grounds that it settles the juice .. I did not like this movement of them.(Original)للاسف ان العرب يغشون بعضهمطلبت عصير على اساس انه طبيعي ولكن تبين انه من العصيرات المعلبة..المضحك في الامر انه وقت الطلب قام بتشغيل الخلاط على اساس انه يسوي العصير ..لم احبذ هذه الحركة منهم.","Rated 1.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
asyraf faizuri,(Translated by Google) The best shawarma .. reasonable price .. delicious ..(Original) …More(Translated by Google) The best shawarma .. reasonable price .. delicious ..(Original)Shawarma terbaik.. hrga berpatutan.. sedapp..,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Hauke Bruns,(Translated by Google) Simply: very delicious! And a really nice cook!(Original) …More(Translated by Google) Simply: very delicious! And a really nice cook!(Original)Einfach nur: sehr sehr lecker! Und ein super sympathischer Koch!,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Вячеслав Генрих,(Translated by Google) Tasty shawarma. Friendly guys.(Original) …More(Translated by Google) Tasty shawarma. Friendly guys.(Original)Вкусная шаурма. Приветливые ребята.,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Muhd Hazir (Akim),(Translated by Google) Hummus is delicious(Original)Hummus sedap,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
JebaNesh R T,,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Mehmod 66681,,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
MUHAMMAD FAIZ,,"Rated 4.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Mahmod Esmail,,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
nafees ahmed,,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Kelvin Khor,,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Ainnal Mardiah,,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Asma Bordji,,"Rated 5.0 out of 5,",Lebanon shawarma kebab langkawi cafe,"250.0m, 2, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Absoloom 29,"Roadside shop, we came around 12pm hence there was less people yet the food took sometime to be prepared. The staff was friendly and made sure that we had a good lunch. Ordered Ayam asam pedas (6 big pieces), their signature fried brinjal …MoreRoadside shop, we came around 12pm hence there was less people yet the food took sometime to be prepared. The staff was friendly and made sure that we had a good lunch. Ordered Ayam asam pedas (6 big pieces), their signature fried brinjal anchovies and omelette. The food was amazing and probably some may find pricey for a roadside shop but i may pay the same amount at KL","Rated 5.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Azimeer Manaf,"We wanted to try this restaurant’s second outlet in KL, but it is usually fully booked and has been receiving a lot of negative reviews about it’s service. …MoreWe wanted to try this restaurant’s second outlet in KL, but it is usually fully booked and has been receiving a lot of negative reviews about it’s service.As such we decided to visit the original outlet in Langkawi. We called upfront to book but was asked to to just walk in. Arriving at the restaurant at 6pm and was received warmly by the staff. The staff explained about the menu, the price for the fish (market price) and the spiciness level. We waited only 30 minutes before the food came. It was definitely worth the trip to this restaurant, the food is good and the portion was huge for the 2 of us. The ayam kicap tasted how our mother’s would make it and definitely suitable for those would can’t stand spicy food. The siakap fish was crisp at the outside but most in the inside and the sambal was not too hot.We also met the owner, the friendly’Mama’ and urged us to try the KL outlet and compare the food to the original venue. The pricing of the food was not the cheapest but worth the price.","Rated 5.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Azni Ahmad,"Arrived around 11am which is their opening time hence no crowd. Nice ambience. We had the daging salai masak cili api and ayam masak kicap, very nice.","Rated 4.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Iris Chang,"As all the reviews said - high price. Unfortunately the taste does not match the price, imho. Nevertheless still a decently good meal if you’re in the area.","Rated 3.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Ruzz1e xoxo,"Half an hour to find this place. Seriously cannot see from road unless you have laser eyes 😅 I used a hunch and decided to stop at this odd looking entrance. And wallah... its the restaurant. I was the first to arrive here. So there was no …MoreHalf an hour to find this place. Seriously cannot see from road unless you have laser eyes 😅 I used a hunch and decided to stop at this odd looking entrance. And wallah... its the restaurant. I was the first to arrive here. So there was no sign of car parked in front. The ambiance was nice. Ordered masak lemak daging salai, sayur bendi belacan and telur goreng. The food was nice. I really like the umami taste. Especially like the sayur because it was so fresh and the ikan bilis was crunchy and not too salty. The price here is not cheap. But the taste was worth the money. Yes, I recommend this place when you visit Langkawi. The place is in Kedawang. Nearby Petronas Station.","Rated 5.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Salle A.,All the dishes are so sedap! I particularly like the ayam masak cili.,"Rated 5.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Lina Tajuddin,"The local food serves mouth watering, very tasty, the price a bit expensive. If you want to dine with big group advisable to make reservation and check out the menu first.","Rated 4.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Fathiyah Mohamed,Definitely a must visit if you are here in Langkawi. Delicious food and reminds you of your late mother and grandmother's cooking. Simply delicious. Love the sambal udang and the fresh anchovies in my ladies fingers.. Thank you cili kampung for the great hospitality. The chef even came out and talk to each table. Loved it.. ❤️❤️❤️,"Rated 5.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Kart T,"One of the best Malay food I've ever had! Masak Lemak Daging Salai is super delicious, Terung Belacan is also very good and Telur Dadar is simple but done very right. 10 out of 10!","Rated 5.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Leo Virgo,"If u plan to come here esp for lunch, please come earlyThey are friendly in greeting you and will recommend u what to order …MoreIf u plan to come here esp for lunch, please come earlyThey are friendly in greeting you and will recommend u what to orderBut, please be aware with the price they charge. The bill we got for our order (refer picture) is RM312 + drinksTaste : so so. Nothing to shout about. Tasted better asam pedas and masak lemak cili padi at far lower price than thisAmbiance: nice and airy. The hand wash sink offers all the hand wash soaps u can  imagine.Staff : friendly and attentivePrice : expect $$$If u r here for the vibe, the hype, then ok but please be aware w the price they charge ok.","Rated 2.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
An engineer who loves to cook,"Last October, the food was so delicious (2nd picture) that I think it worth every single cent. 1 year later, the restaurant is now full jam pack and the chef no longer cook deliciously as before. The terung goreng was so badly burnt. I am …MoreLast October, the food was so delicious (2nd picture) that I think it worth every single cent. 1 year later, the restaurant is now full jam pack and the chef no longer cook deliciously as before. The terung goreng was so badly burnt. I am so disappointed today but at least I had the best dishes last year. I don't recommend to come here during weekend and peak hours.","Rated 2.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
S L,Food here is wonderful. Better than cili kampung Hartamas.Soooo good. Must visit when you’re in Langkawi.,"Rated 5.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
ungku ophelia,Recommended! authentic malay cuisine ❤❤❤❤❤The food is absolutely amazing ....Very tasty. Original taste.. so mouth watering and delightful. This is good for foreigners who wants to know authentic …MoreRecommended! authentic malay cuisine ❤❤❤❤❤The food is absolutely amazing ....Very tasty. Original taste.. so mouth watering and delightful. This is good for foreigners who wants to know authentic original malay cuisine with affordable pricing.  Worth to spend. Good plating too. Enjoyed spending time family even solo also u can get comfortable space. I forgot to take a picture.. cuz too hungry and delicious. But u can trust me!,"Rated 5.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Eolanda Yeo,"Taste, price, portion and service was good. We reached at 12.xx pm on a Thursday and had to wait about 10 minutes to be seated. …MoreTaste, price, portion and service was good. We reached at 12.xx pm on a Thursday and had to wait about 10 minutes to be seated.Restaurant doesn't allow reservation unless you're coming in a very very large group.The gulai is good and the ikan masak sambal was super fresh. I loved the fish eventhough I generally do not like fried fish.Love the fact that they have 'tower' drinks, air bandung in tower... best.Ambiance wise, its no air-cond, open air and breezy. Comfortable environment.Planning to drop by everytime I'm in LGK.","Rated 5.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Saiful Jazri Zahari,"Exceptional malay food but the queue is long and they close early. Opens around 11am and closes at 2pm and later open at 7pm and close around 9pm. …MoreExceptional malay food but the queue is long and they close early. Opens around 11am and closes at 2pm and later open at 7pm and close around 9pm.The daging salai masak lemak cili api is their signature dish. Nice smokey beef in rich turmeric coconut milk broth with added birds eye chilli. The fried lady's finger was also amazing. Never knew something too easy to cook can taste so good.Nice place to go if you haven't been there and there is another outlet in Hartamas, Kuala Lumpur if you happen to crave for it in KL.","Rated 5.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Sheikh Manzoor,"Pleasantly surprised. Came here at around 830pm (take note last orders is at 830pm). Ordered Daging Salai Masak Lemak, Ayam Asam Pedas and Bendi Belacan plus rice. Very satisfied. A bit pricy compared to other local fares but it's acceptable due to the quality. Will definitely come here again.","Rated 5.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
Amirah Yusoff,"Food is nice, large portion (each may suffice for 4 pax, eventho the waiter said 1 portion for 2 person only) Expect a quiet high price but good food served. Parking is available with RM 5 per entry.","Rated 3.0 out of 5,",Cili Kampung,"11 Kampung Bohor Darat, Jalan Kedawang, Kedawang, Langkawi, Kedah"
